plot_code,sub_plot,plot_corner_code,collar_number,measurement_code,treatment_code_partitioning,disturbance_code_control,litter_code,replica,year,egm_measurement,recno,day,month,hour,min,co2ref,InputD,time,InputF,atmp,probe_type,manually_collected_final_flux,quality_code,comments
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2014,43,18,12,1,11,1,481,30,81,0.24,674,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2014,43,19,12,1,11,1,483,32,86,0.24,674,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2014,43,20,12,1,11,1,484,33,91,0.23,674,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2014,43,21,12,1,11,1,485,35,96,0.23,674,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2014,43,22,12,1,11,2,487,36,100,0.23,674,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2014,43,23,12,1,11,2,488,37,105,0.23,674,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2014,43,24,12,1,11,2,490,39,110,0.22,674,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2014,43,25,12,1,11,2,491,40,115,0.22,674,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2014,43,26,12,1,11,2,493,42,120,0.22,674,8,NA,good,check numbers of sub_plot
XXX-01,22,NA,9999,TOTAL,NA,NA,NA,1,2014,43,27,12,1,11,2,494,43,124,0.22,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,1,12,1,11,12,454,0,0,0,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,2,12,1,11,12,456,0,4,0,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,3,12,1,11,12,457,0,9,0,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,4,12,1,11,12,459,4,14,0.2,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,5,12,1,11,12,461,6,19,0.22,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,6,12,1,11,12,463,8,24,0.23,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,7,12,1,11,12,466,11,28,0.25,673,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,8,12,1,11,12,467,13,33,0.25,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,9,12,1,11,12,469,15,38,0.25,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,10,12,1,11,13,471,17,43,0.25,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,11,12,1,11,13,473,19,48,0.25,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,12,12,1,11,13,477,21,52,0.26,673,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,13,12,1,11,13,478,24,57,0.27,673,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,14,12,1,11,13,479,26,62,0.27,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,15,12,1,11,13,483,28,67,0.27,673,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,16,12,1,11,13,484,30,72,0.27,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,17,12,1,11,13,485,32,76,0.27,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,18,12,1,11,13,487,34,81,0.27,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,19,12,1,11,13,490,36,86,0.27,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,20,12,1,11,13,492,38,91,0.27,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,21,12,1,11,13,494,40,96,0.27,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,22,12,1,11,13,497,42,100,0.27,673,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,23,12,1,11,14,498,44,105,0.27,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,24,12,1,11,14,500,46,110,0.27,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,25,12,1,11,14,502,48,115,0.27,674,8,NA,good,check numbers of sub_plot
XXX-01,23,NA,9999,TOTAL,NA,NA,NA,1,2014,45,26,12,1,11,14,504,50,120,0.27,674,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,1,12,1,11,20,455,0,0,0,674,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,2,12,1,11,20,457,0,4,0,673,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,3,12,1,11,21,458,0,9,0,673,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,4,12,1,11,21,459,3,14,0.17,673,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,5,12,1,11,21,460,4,19,0.16,673,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,6,12,1,11,21,460,5,24,0.14,674,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,7,12,1,11,21,461,6,28,0.13,674,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,8,12,1,11,21,463,7,33,0.14,674,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,9,12,1,11,21,465,8,38,0.14,674,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,10,12,1,11,21,467,10,43,0.15,674,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,11,12,1,11,21,468,12,48,0.16,674,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,12,12,1,11,21,470,14,52,0.17,674,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,13,12,1,11,21,473,16,57,0.18,673,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,14,12,1,11,21,474,18,62,0.19,674,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,15,12,1,11,21,476,20,67,0.19,674,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,16,12,1,11,22,477,22,72,0.2,674,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,17,12,1,11,22,481,25,76,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,18,12,1,11,22,483,27,81,0.21,673,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,19,12,1,11,22,484,29,86,0.21,674,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,20,12,1,11,22,486,31,91,0.22,674,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,21,12,1,11,22,487,33,96,0.22,674,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,22,12,1,11,22,489,35,100,0.22,674,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,23,12,1,11,22,493,38,105,0.23,673,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,24,12,1,11,22,494,40,110,0.23,674,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,25,12,1,11,22,496,42,115,0.23,674,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,26,12,1,11,22,498,44,120,0.23,674,8,NA,good,check numbers of sub_plot
XXX-01,24,NA,9999,TOTAL,NA,NA,NA,1,2014,47,27,12,1,11,22,500,46,124,0.23,674,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,1,12,1,11,29,453,0,0,0,674,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,2,12,1,11,29,454,0,4,0,674,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,3,12,1,11,29,455,0,9,0,674,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,4,12,1,11,29,456,3,14,0.17,674,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,5,12,1,11,29,457,5,19,0.16,674,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,6,12,1,11,29,460,7,24,0.19,673,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,7,12,1,11,30,462,9,28,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,8,12,1,11,30,462,10,33,0.19,674,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,9,12,1,11,30,465,12,38,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,10,12,1,11,30,465,13,43,0.2,674,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,11,12,1,11,30,467,14,48,0.19,674,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,12,12,1,11,30,469,16,52,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,13,12,1,11,30,470,17,57,0.19,674,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,14,12,1,11,30,471,19,62,0.19,674,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,15,12,1,11,30,474,20,67,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,16,12,1,11,30,474,22,72,0.19,674,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,17,12,1,11,30,476,23,76,0.19,674,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,18,12,1,11,30,479,25,81,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,19,12,1,11,30,480,27,86,0.2,674,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,20,12,1,11,31,483,29,91,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,21,12,1,11,31,483,31,96,0.2,674,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,22,12,1,11,31,485,32,100,0.2,674,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,23,12,1,11,31,487,34,105,0.2,674,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,24,12,1,11,31,489,36,110,0.21,673,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,25,12,1,11,31,490,37,115,0.21,673,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,26,12,1,11,31,491,39,120,0.21,674,8,NA,good,check numbers of sub_plot
XXX-01,25,NA,9999,TOTAL,NA,NA,NA,1,2014,49,27,12,1,11,31,492,40,124,0.21,674,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,1,12,1,12,4,459,0,0,0,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,2,12,1,12,4,460,0,4,0,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,3,12,1,12,4,460,0,9,0,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,4,12,1,12,4,462,2,14,0.12,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,5,12,1,12,5,462,3,19,0.12,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,6,12,1,12,5,463,4,24,0.13,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,7,12,1,12,5,465,6,28,0.13,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,8,12,1,12,5,466,7,33,0.14,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,9,12,1,12,5,467,8,38,0.14,674,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,10,12,1,12,5,469,10,43,0.15,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,11,12,1,12,5,471,11,48,0.15,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,12,12,1,12,5,473,13,52,0.16,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,13,12,1,12,5,474,15,57,0.17,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,14,12,1,12,5,475,17,62,0.17,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,15,12,1,12,5,477,18,67,0.17,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,16,12,1,12,5,479,20,72,0.18,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,17,12,1,12,5,480,22,76,0.18,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,18,12,1,12,6,482,23,81,0.18,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,19,12,1,12,6,484,25,86,0.19,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,20,12,1,12,6,485,27,91,0.19,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,21,12,1,12,6,487,29,96,0.19,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,22,12,1,12,6,489,30,100,0.19,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,23,12,1,12,6,490,32,105,0.19,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,24,12,1,12,6,492,34,110,0.19,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,25,12,1,12,6,493,35,115,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,26,12,1,12,6,495,37,120,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,16,NA,9999,TOTAL,NA,NA,NA,1,2014,31,27,12,1,12,6,497,39,124,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,1,12,1,12,19,459,0,0,0,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,2,12,1,12,19,460,0,4,0,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,3,12,1,12,19,461,0,9,0,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,4,12,1,12,19,462,2,14,0.12,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,5,12,1,12,19,463,3,19,0.13,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,6,12,1,12,20,464,5,24,0.14,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,7,12,1,12,20,465,6,28,0.14,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,8,12,1,12,20,467,7,33,0.15,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,9,12,1,12,20,469,9,38,0.16,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,10,12,1,12,20,470,11,43,0.16,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,11,12,1,12,20,472,12,48,0.17,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,12,12,1,12,20,473,14,52,0.17,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,13,12,1,12,20,475,16,57,0.18,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,14,12,1,12,20,477,17,62,0.18,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,15,12,1,12,20,478,19,67,0.18,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,16,12,1,12,20,480,21,72,0.19,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,17,12,1,12,20,482,23,76,0.19,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,18,12,1,12,21,483,24,81,0.19,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,19,12,1,12,21,485,26,86,0.19,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,20,12,1,12,21,486,28,91,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,21,12,1,12,21,488,30,96,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,22,12,1,12,21,490,32,100,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,23,12,1,12,21,492,33,105,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,24,12,1,12,21,494,35,110,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,25,12,1,12,21,496,37,115,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,26,12,1,12,21,498,39,120,0.21,673,8,NA,good,check numbers of sub_plot
XXX-01,17,NA,9999,TOTAL,NA,NA,NA,1,2014,33,27,12,1,12,21,499,41,124,0.21,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,1,12,1,12,35,461,0,0,0,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,2,12,1,12,35,462,0,4,0,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,3,12,1,12,35,463,0,9,0,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,4,12,1,12,35,465,3,14,0.16,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,5,12,1,12,35,466,5,19,0.17,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,6,12,1,12,35,468,6,24,0.18,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,7,12,1,12,35,469,8,28,0.18,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,8,12,1,12,35,471,9,33,0.19,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,9,12,1,12,35,472,11,38,0.19,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,10,12,1,12,35,474,13,43,0.19,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,11,12,1,12,35,476,14,48,0.19,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,12,12,1,12,35,478,16,52,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,13,12,1,12,36,479,18,57,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,14,12,1,12,36,481,20,62,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,15,12,1,12,36,483,21,67,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,16,12,1,12,36,484,23,72,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,17,12,1,12,36,486,25,76,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,18,12,1,12,36,487,26,81,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,19,12,1,12,36,489,28,86,0.2,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,20,12,1,12,36,490,29,91,0.21,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,21,12,1,12,36,492,31,96,0.21,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,22,12,1,12,36,494,33,100,0.21,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,23,12,1,12,36,496,34,105,0.21,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,24,12,1,12,36,497,36,110,0.21,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,25,12,1,12,36,499,38,115,0.21,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,26,12,1,12,37,501,40,120,0.21,673,8,NA,good,check numbers of sub_plot
XXX-01,18,NA,9999,TOTAL,NA,NA,NA,1,2014,35,27,12,1,12,37,503,42,124,0.21,673,8,NA,good,check numbers of sub_plot
XXX-01,13,NA,9999,TOTAL,NA,NA,NA,1,2014,25,1,12,1,12,44,463,0,0,0,673,8,NA,good,check numbers of sub_plot
XXX-01,13,NA,9999,TOTAL,NA,NA,NA,1,2014,25,2,12,1,12,44,464,0,4,0,673,8,NA,good,check numbers of sub_plot
XXX-01,13,NA,9999,TOTAL,NA,NA,NA,1,2014,25,3,12,1,12,44,465,0,9,0,673,8,NA,good,check numbers of sub_plot
XXX-01,13,NA,9999,TOTAL,NA,NA,NA,1,2014,25,4,12,1,12,44,466,3,14,0.15,673,8,NA,good,check numbers of sub_plot
XXX-01,13,NA,9999,TOTAL,NA,NA,NA,1,2014,25,5,12,1,12,44,468,5,19,0.16,673,8,NA,good,check numbers of sub_plot
XXX-01,13,NA,9999,TOTAL,NA,NA,NA,1,2014,25,6,12,1,12,44,469,6,24,0.17,673,8,NA,good,check numbers of sub_plot
XXX-01,13,NA,9999,TOTAL,NA,NA,NA,1,2014,25,7,12,1,12,44,471,7,28,0.17,673,8,NA,good,check numbers of sub_plot
XXX-01,13,NA,9999,TOTAL,NA,NA,NA,1,2014,25,8,12,1,12,44,472,9,33,0.18,673,8,NA,good,check numbers of sub_plot
XXX-01,13,NA,9999,TOTAL,NA,NA,NA,1,2014,25,9,12,1,12,44,474,11,38,0.18,673,8,NA,good,check numbers of sub_plot
XXX-01,13,NA,9999,TOTAL,NA,NA,NA,1,2014,25,10,12,1,12,44,476,12,43,0.19,673,8,NA,good,check numbers of sub_plot
XXX-01,13,NA,9999,TOTAL,NA,NA,NA,1,2014,25,11,12,1,12,44,477,14,48,0.19,673,8,NA,good,check numbers of sub_plot
XXX-01,13,NA,9999,TOTAL,NA,NA,NA,1,2014,25,12,12,1,12,44,479,16,52,0.19,673,8,NA,good,check numbers of sub_plot
