"","id","meas_int_days","bleavesflf_g_trap_day","btwigs","bflowers","bfruits","bbrom","bepi","bother","btotal","plot_code","num","year","month","day","collectiondate","leavesflf_MgC_ha_month","twigsflf_MgC_ha_month","flowersflf_MgC_ha_month","fruitsflf_MgC_ha_month","bromflf_MgC_ha_month","epiflf_MgC_ha_month","otherflf_MgC_ha_month","totalflf_MgC_ha_month"
"2735","MNG-03.2.2015.6.8",13,0.303846153846154,0,NA,0,NA,NA,0,0.303846153846154,"MNG-03","2","2015","6","8",2015-06-08,0.178661538461538,0,NA,0,NA,NA,0,0.178661538461538
"2736","MNG-03.2.2015.7.6",28,0.3725,0,NA,0,NA,NA,0,0.3725,"MNG-03","2","2015","7","6",2015-07-06,0.21903,0,NA,0,NA,NA,0,0.21903
"2737","MNG-03.2.2015.7.20",14,0.395,0,NA,0,NA,NA,0,0.395,"MNG-03","2","2015","7","20",2015-07-20,0.23226,0,NA,0,NA,NA,0,0.23226
"2738","MNG-03.3.2013.4.2",32,0.25875,0,NA,0,NA,NA,0,0.25875,"MNG-03","3","2013","4","2",2013-04-02,0.152145,0,NA,0,NA,NA,0,0.152145
"2739","MNG-03.3.2013.4.15",13,0.813846153846154,0,NA,0,NA,NA,0,0.813846153846154,"MNG-03","3","2013","4","15",2013-04-15,0.478541538461539,0,NA,0,NA,NA,0,0.478541538461539
"2740","MNG-03.3.2013.4.29",14,0.660714285714286,0.830714285714286,NA,0,NA,NA,0,1.49142857142857,"MNG-03","3","2013","4","29",2013-04-29,0.3885,0.48846,NA,0,NA,NA,0,0.87696
"2741","MNG-03.3.2013.5.13",14,0.274285714285714,0,NA,0,NA,NA,0.0671428571428571,0.341428571428571,"MNG-03","3","2013","5","13",2013-05-13,0.16128,0,NA,0,NA,NA,0.03948,0.20076
"2742","MNG-03.3.2013.5.27",14,0.232142857142857,0,NA,0,NA,NA,0,0.232142857142857,"MNG-03","3","2013","5","27",2013-05-27,0.1365,0,NA,0,NA,NA,0,0.1365
"2743","MNG-03.3.2013.6.10",14,0.288571428571429,0,NA,0,NA,NA,0,0.288571428571429,"MNG-03","3","2013","6","10",2013-06-10,0.16968,0,NA,0,NA,NA,0,0.16968
"2744","MNG-03.3.2013.7.8",28,0.229285714285714,0,NA,0,NA,NA,0,0.229285714285714,"MNG-03","3","2013","7","8",2013-07-08,0.13482,0,NA,0,NA,NA,0,0.13482
"2745","MNG-03.3.2013.7.22",14,0.23,0,NA,0,NA,NA,0,0.23,"MNG-03","3","2013","7","22",2013-07-22,0.13524,0,NA,0,NA,NA,0,0.13524
"2746","MNG-03.3.2013.8.5",14,0.178571428571429,0,NA,0,NA,NA,0,0.178571428571429,"MNG-03","3","2013","8","5",2013-08-05,0.105,0,NA,0,NA,NA,0,0.105
"2747","MNG-03.3.2013.8.19",14,0.0614285714285714,1.64142857142857,NA,0,NA,NA,0,1.70285714285714,"MNG-03","3","2013","8","19",2013-08-19,0.03612,0.96516,NA,0,NA,NA,0,1.00128
"2748","MNG-03.3.2013.9.2",14,0.118571428571429,0,NA,0,NA,NA,0,0.118571428571429,"MNG-03","3","2013","9","2",2013-09-02,0.06972,0,NA,0,NA,NA,0,0.06972
"2749","MNG-03.3.2013.9.17",15,0.152666666666667,0,NA,0,NA,NA,0,0.152666666666667,"MNG-03","3","2013","9","17",2013-09-17,0.089768,0,NA,0,NA,NA,0,0.089768
"2750","MNG-03.3.2013.10.1",14,0.505,0,NA,0,NA,NA,0,0.505,"MNG-03","3","2013","10","1",2013-10-01,0.29694,0,NA,0,NA,NA,0,0.29694
"2751","MNG-03.3.2013.10.14",13,0.157692307692308,0,NA,0,NA,NA,0,0.157692307692308,"MNG-03","3","2013","10","14",2013-10-14,0.0927230769230769,0,NA,0,NA,NA,0,0.0927230769230769
"2752","MNG-03.3.2013.10.28",14,0.392142857142857,0,NA,0,NA,NA,0.0228571428571429,0.415,"MNG-03","3","2013","10","28",2013-10-28,0.23058,0,NA,0,NA,NA,0.01344,0.24402
"2753","MNG-03.3.2013.11.11",14,0.355714285714286,0.250714285714286,NA,0,NA,NA,0.255,0.861428571428571,"MNG-03","3","2013","11","11",2013-11-11,0.20916,0.14742,NA,0,NA,NA,0.14994,0.50652
"2754","MNG-03.3.2013.11.25",14,0.424285714285714,0,NA,0,NA,NA,0,0.424285714285714,"MNG-03","3","2013","11","25",2013-11-25,0.24948,0,NA,0,NA,NA,0,0.24948
"2755","MNG-03.3.2013.12.9",14,0.584285714285714,0,NA,0,NA,NA,0,0.584285714285714,"MNG-03","3","2013","12","9",2013-12-09,0.34356,0,NA,0,NA,NA,0,0.34356
"2756","MNG-03.3.2013.12.23",14,0.324285714285714,0,NA,0,NA,NA,0,0.324285714285714,"MNG-03","3","2013","12","23",2013-12-23,0.19068,0,NA,0,NA,NA,0,0.19068
"2757","MNG-03.3.2014.1.7",15,0.616,0,NA,0,NA,NA,0,0.616,"MNG-03","3","2014","1","7",2014-01-07,0.362208,0,NA,0,NA,NA,0,0.362208
"2758","MNG-03.3.2014.1.20",13,0.710769230769231,0,NA,0,NA,NA,0,0.710769230769231,"MNG-03","3","2014","1","20",2014-01-20,0.417932307692308,0,NA,0,NA,NA,0,0.417932307692308
"2759","MNG-03.3.2014.2.3",14,0.803571428571429,0,NA,0,NA,NA,0,0.803571428571429,"MNG-03","3","2014","2","3",2014-02-03,0.4725,0,NA,0,NA,NA,0,0.4725
"2760","MNG-03.3.2014.2.17",14,0.43,0.0528571428571429,NA,0,NA,NA,0,0.482857142857143,"MNG-03","3","2014","2","17",2014-02-17,0.25284,0.03108,NA,0,NA,NA,0,0.28392
"2761","MNG-03.3.2014.3.3",14,0.457857142857143,0,NA,0,NA,NA,0,0.457857142857143,"MNG-03","3","2014","3","3",2014-03-03,0.26922,0,NA,0,NA,NA,0,0.26922
"2762","MNG-03.3.2014.3.17",14,0.939285714285714,0.313571428571429,NA,0,NA,NA,0,1.25285714285714,"MNG-03","3","2014","3","17",2014-03-17,0.5523,0.18438,NA,0,NA,NA,0,0.73668
"2763","MNG-03.3.2014.3.31",14,0.401428571428571,0,NA,0,NA,NA,0.351428571428571,0.752857142857143,"MNG-03","3","2014","3","31",2014-03-31,0.23604,0,NA,0,NA,NA,0.20664,0.44268
"2764","MNG-03.3.2014.4.14",14,0.39,0,NA,0,NA,NA,0,0.39,"MNG-03","3","2014","4","14",2014-04-14,0.22932,0,NA,0,NA,NA,0,0.22932
"2765","MNG-03.3.2014.4.28",14,0.362857142857143,0.0342857142857143,NA,0,NA,NA,0.05,0.447142857142857,"MNG-03","3","2014","4","28",2014-04-28,0.21336,0.02016,NA,0,NA,NA,0.0294,0.26292
"2766","MNG-03.3.2014.5.12",14,0.278571428571429,0,NA,0,NA,NA,0,0.278571428571429,"MNG-03","3","2014","5","12",2014-05-12,0.1638,0,NA,0,NA,NA,0,0.1638
"2767","MNG-03.3.2014.6.10",29,0.187931034482759,0.182413793103448,NA,0,NA,NA,0.15551724137931,0.525862068965517,"MNG-03","3","2014","6","10",2014-06-10,0.110503448275862,0.107259310344828,NA,0,NA,NA,0.0914441379310345,0.309206896551724
"2768","MNG-03.3.2014.6.23",13,0.260769230769231,0,NA,0,NA,NA,0,0.260769230769231,"MNG-03","3","2014","6","23",2014-06-23,0.153332307692308,0,NA,0,NA,NA,0,0.153332307692308
"2769","MNG-03.3.2014.7.7",14,0.262142857142857,0,NA,0,NA,NA,0,0.262142857142857,"MNG-03","3","2014","7","7",2014-07-07,0.15414,0,NA,0,NA,NA,0,0.15414
"2770","MNG-03.3.2014.7.21",14,0.195,0,NA,0,NA,NA,0.04,0.235,"MNG-03","3","2014","7","21",2014-07-21,0.11466,0,NA,0,NA,NA,0.02352,0.13818
"2771","MNG-03.3.2014.8.4",14,0.23,0,NA,0,NA,NA,0,0.23,"MNG-03","3","2014","8","4",2014-08-04,0.13524,0,NA,0,NA,NA,0,0.13524
"2772","MNG-03.3.2014.8.19",15,0.163333333333333,0,NA,0,NA,NA,0,0.163333333333333,"MNG-03","3","2014","8","19",2014-08-19,0.09604,0,NA,0,NA,NA,0,0.09604
"2773","MNG-03.3.2014.9.1",13,0.175384615384615,0.116153846153846,NA,0,NA,NA,0,0.291538461538462,"MNG-03","3","2014","9","1",2014-09-01,0.103126153846154,0.0682984615384615,NA,0,NA,NA,0,0.171424615384615
"2774","MNG-03.3.2014.9.15",14,0.162857142857143,0,NA,0,NA,NA,0,0.162857142857143,"MNG-03","3","2014","9","15",2014-09-15,0.09576,0,NA,0,NA,NA,0,0.09576
"2775","MNG-03.3.2014.9.29",14,0.283571428571429,0,NA,0,NA,NA,0,0.283571428571429,"MNG-03","3","2014","9","29",2014-09-29,0.16674,0,NA,0,NA,NA,0,0.16674
"2776","MNG-03.3.2014.10.13",14,0.241428571428571,0,NA,0,NA,NA,0,0.241428571428571,"MNG-03","3","2014","10","13",2014-10-13,0.14196,0,NA,0,NA,NA,0,0.14196
"2777","MNG-03.3.2014.10.27",14,0.162857142857143,0,NA,0,NA,NA,0,0.162857142857143,"MNG-03","3","2014","10","27",2014-10-27,0.09576,0,NA,0,NA,NA,0,0.09576
"2778","MNG-03.3.2014.11.25",29,0.198275862068966,0,NA,0,NA,NA,0,0.198275862068966,"MNG-03","3","2014","11","25",2014-11-25,0.116586206896552,0,NA,0,NA,NA,0,0.116586206896552
"2779","MNG-03.3.2014.12.9",14,0.294285714285714,0,NA,0,NA,NA,0,0.294285714285714,"MNG-03","3","2014","12","9",2014-12-09,0.17304,0,NA,0,NA,NA,0,0.17304
"2780","MNG-03.3.2014.12.23",14,0.385714285714286,0,NA,0,NA,NA,0,0.385714285714286,"MNG-03","3","2014","12","23",2014-12-23,0.2268,0,NA,0,NA,NA,0,0.2268
"2781","MNG-03.3.2015.1.9",17,0.423529411764706,0.195882352941176,NA,0,NA,NA,0.0811764705882353,0.700588235294118,"MNG-03","3","2015","1","9",2015-01-09,0.249035294117647,0.115178823529412,NA,0,NA,NA,0.0477317647058823,0.411945882352941
"2782","MNG-03.3.2015.1.22",13,0.468461538461538,0.124615384615385,NA,0,NA,NA,0.135384615384615,0.728461538461538,"MNG-03","3","2015","1","22",2015-01-22,0.275455384615385,0.0732738461538461,NA,0,NA,NA,0.0796061538461538,0.428335384615385
"2783","MNG-03.3.2015.2.4",13,0.138461538461538,0.256153846153846,NA,0,NA,NA,0.0915384615384615,0.486153846153846,"MNG-03","3","2015","2","4",2015-02-04,0.0814153846153846,0.150618461538462,NA,0,NA,NA,0.0538246153846154,0.285858461538462
"2784","MNG-03.3.2015.2.17",13,0.615384615384615,0.247692307692308,NA,0,NA,NA,0.126153846153846,0.989230769230769,"MNG-03","3","2015","2","17",2015-02-17,0.361846153846154,0.145643076923077,NA,0,NA,NA,0.0741784615384615,0.581667692307692
"2785","MNG-03.3.2015.3.2",13,0.682307692307692,0,NA,0,NA,NA,0.159230769230769,0.841538461538461,"MNG-03","3","2015","3","2",2015-03-02,0.401196923076923,0,NA,0,NA,NA,0.0936276923076923,0.494824615384615
"2786","MNG-03.3.2015.3.16",14,0.392857142857143,0,NA,0,NA,NA,0,0.392857142857143,"MNG-03","3","2015","3","16",2015-03-16,0.231,0,NA,0,NA,NA,0,0.231
"2787","MNG-03.3.2015.3.30",14,0.349285714285714,0,NA,0,NA,NA,0,0.349285714285714,"MNG-03","3","2015","3","30",2015-03-30,0.20538,0,NA,0,NA,NA,0,0.20538
"2788","MNG-03.3.2015.4.13",14,0.343571428571429,0.0421428571428571,NA,0,NA,NA,0.02,0.405714285714286,"MNG-03","3","2015","4","13",2015-04-13,0.20202,0.02478,NA,0,NA,NA,0.01176,0.23856
"2789","MNG-03.3.2015.5.11",28,0.182142857142857,0.0389285714285714,NA,0,NA,NA,0.06,0.281071428571429,"MNG-03","3","2015","5","11",2015-05-11,0.1071,0.02289,NA,0,NA,NA,0.03528,0.16527
"2790","MNG-03.3.2015.5.26",15,0.450666666666667,0,NA,0,NA,NA,0,0.450666666666667,"MNG-03","3","2015","5","26",2015-05-26,0.264992,0,NA,0,NA,NA,0,0.264992
"2791","MNG-03.3.2015.6.8",13,0.152307692307692,0,NA,0,NA,NA,0,0.152307692307692,"MNG-03","3","2015","6","8",2015-06-08,0.0895569230769231,0,NA,0,NA,NA,0,0.0895569230769231
"2792","MNG-03.3.2015.7.6",28,0.138571428571429,0,NA,0,NA,NA,0,0.138571428571429,"MNG-03","3","2015","7","6",2015-07-06,0.08148,0,NA,0,NA,NA,0,0.08148
"2793","MNG-03.3.2015.7.20",14,0.100714285714286,0,NA,0,NA,NA,0,0.100714285714286,"MNG-03","3","2015","7","20",2015-07-20,0.05922,0,NA,0,NA,NA,0,0.05922
"2794","MNG-03.4.2013.4.2",32,0.34375,0,NA,0,NA,NA,0,0.34375,"MNG-03","4","2013","4","2",2013-04-02,0.202125,0,NA,0,NA,NA,0,0.202125
"2795","MNG-03.4.2013.4.15",13,0.273846153846154,0,NA,0,NA,NA,0,0.273846153846154,"MNG-03","4","2013","4","15",2013-04-15,0.161021538461538,0,NA,0,NA,NA,0,0.161021538461538
"2796","MNG-03.4.2013.4.29",14,0.65,0,NA,0,NA,NA,0,0.65,"MNG-03","4","2013","4","29",2013-04-29,0.3822,0,NA,0,NA,NA,0,0.3822
"2797","MNG-03.4.2013.5.13",14,0.311428571428571,0,NA,0,NA,NA,0,0.311428571428571,"MNG-03","4","2013","5","13",2013-05-13,0.18312,0,NA,0,NA,NA,0,0.18312
"2798","MNG-03.4.2013.5.27",14,0.739285714285714,0,NA,0,NA,NA,0,0.739285714285714,"MNG-03","4","2013","5","27",2013-05-27,0.4347,0,NA,0,NA,NA,0,0.4347
"2799","MNG-03.4.2013.6.10",14,0.752857142857143,0,NA,0,NA,NA,0,0.752857142857143,"MNG-03","4","2013","6","10",2013-06-10,0.44268,0,NA,0,NA,NA,0,0.44268
"2800","MNG-03.4.2013.7.8",28,0.53,0,NA,0.148214285714286,NA,NA,0,0.678214285714286,"MNG-03","4","2013","7","8",2013-07-08,0.31164,0,NA,0.08715,NA,NA,0,0.39879
"2801","MNG-03.4.2013.7.22",14,0.233571428571429,0,NA,0,NA,NA,0.0292857142857143,0.262857142857143,"MNG-03","4","2013","7","22",2013-07-22,0.13734,0,NA,0,NA,NA,0.01722,0.15456
"2802","MNG-03.4.2013.8.5",14,0.337857142857143,0,NA,0,NA,NA,0,0.337857142857143,"MNG-03","4","2013","8","5",2013-08-05,0.19866,0,NA,0,NA,NA,0,0.19866
"2803","MNG-03.4.2013.8.19",14,0.704285714285714,0,NA,0,NA,NA,0,0.704285714285714,"MNG-03","4","2013","8","19",2013-08-19,0.41412,0,NA,0,NA,NA,0,0.41412
"2804","MNG-03.4.2013.9.2",14,0.610714285714286,0,NA,0,NA,NA,0,0.610714285714286,"MNG-03","4","2013","9","2",2013-09-02,0.3591,0,NA,0,NA,NA,0,0.3591
"2805","MNG-03.4.2013.9.17",15,0.310666666666667,0,NA,0,NA,NA,0,0.310666666666667,"MNG-03","4","2013","9","17",2013-09-17,0.182672,0,NA,0,NA,NA,0,0.182672
"2806","MNG-03.4.2013.10.1",14,0.163571428571429,0,NA,0,NA,NA,0,0.163571428571429,"MNG-03","4","2013","10","1",2013-10-01,0.09618,0,NA,0,NA,NA,0,0.09618
"2807","MNG-03.4.2013.10.14",13,0.483846153846154,0,NA,0,NA,NA,0,0.483846153846154,"MNG-03","4","2013","10","14",2013-10-14,0.284501538461538,0,NA,0,NA,NA,0,0.284501538461538
"2808","MNG-03.4.2013.10.28",14,0.0264285714285714,0,NA,0,NA,NA,0.462142857142857,0.488571428571429,"MNG-03","4","2013","10","28",2013-10-28,0.01554,0,NA,0,NA,NA,0.27174,0.28728
"2809","MNG-03.4.2013.11.11",14,0.322857142857143,0.117857142857143,NA,0,NA,NA,0.700714285714286,1.14142857142857,"MNG-03","4","2013","11","11",2013-11-11,0.18984,0.0693,NA,0,NA,NA,0.41202,0.67116
"2810","MNG-03.4.2013.11.25",14,0.397857142857143,0,NA,0,NA,NA,0,0.397857142857143,"MNG-03","4","2013","11","25",2013-11-25,0.23394,0,NA,0,NA,NA,0,0.23394
"2811","MNG-03.4.2013.12.9",14,0.932142857142857,0,NA,0,NA,NA,0,0.932142857142857,"MNG-03","4","2013","12","9",2013-12-09,0.5481,0,NA,0,NA,NA,0,0.5481
"2812","MNG-03.4.2013.12.23",14,0.455714285714286,0,NA,0,NA,NA,0,0.455714285714286,"MNG-03","4","2013","12","23",2013-12-23,0.26796,0,NA,0,NA,NA,0,0.26796
"2813","MNG-03.4.2014.1.7",15,0.883333333333333,0,NA,0,NA,NA,0,0.883333333333333,"MNG-03","4","2014","1","7",2014-01-07,0.5194,0,NA,0,NA,NA,0,0.5194
"2814","MNG-03.4.2014.1.20",13,0.491538461538462,0,NA,0,NA,NA,0,0.491538461538462,"MNG-03","4","2014","1","20",2014-01-20,0.289024615384615,0,NA,0,NA,NA,0,0.289024615384615
"2815","MNG-03.4.2014.2.3",14,1.22357142857143,0,NA,0.161428571428571,NA,NA,0,1.385,"MNG-03","4","2014","2","3",2014-02-03,0.71946,0,NA,0.09492,NA,NA,0,0.81438
"2816","MNG-03.4.2014.2.17",14,0.717142857142857,0.245714285714286,NA,0.71,NA,NA,0,1.67285714285714,"MNG-03","4","2014","2","17",2014-02-17,0.42168,0.14448,NA,0.41748,NA,NA,0,0.98364
"2817","MNG-03.4.2014.3.3",14,1.19,0.247142857142857,NA,0,NA,NA,0,2.13142857142857,"MNG-03","4","2014","3","3",2014-03-03,0.69972,0.14532,NA,0,NA,NA,0,1.25328
"2818","MNG-03.4.2014.3.17",14,0.865,0,NA,1.23928571428571,NA,NA,0,2.10428571428571,"MNG-03","4","2014","3","17",2014-03-17,0.50862,0,NA,0.7287,NA,NA,0,1.23732
"2819","MNG-03.4.2014.3.31",14,1.05071428571429,0,NA,0,NA,NA,0,1.05071428571429,"MNG-03","4","2014","3","31",2014-03-31,0.61782,0,NA,0,NA,NA,0,0.61782
"2820","MNG-03.4.2014.4.14",14,0.67,0,NA,0,NA,NA,0,0.67,"MNG-03","4","2014","4","14",2014-04-14,0.39396,0,NA,0,NA,NA,0,0.39396
"2821","MNG-03.4.2014.4.28",14,0.37,0.0378571428571429,NA,0,NA,NA,0.0514285714285714,0.459285714285714,"MNG-03","4","2014","4","28",2014-04-28,0.21756,0.02226,NA,0,NA,NA,0.03024,0.27006
"2822","MNG-03.4.2014.5.12",14,0.251428571428571,0,NA,0,NA,NA,0,0.251428571428571,"MNG-03","4","2014","5","12",2014-05-12,0.14784,0,NA,0,NA,NA,0,0.14784
"2823","MNG-03.4.2014.6.10",29,0.497586206896552,0.198620689655172,NA,0,NA,NA,0,0.696206896551724,"MNG-03","4","2014","6","10",2014-06-10,0.292580689655172,0.116788965517241,NA,0,NA,NA,0,0.409369655172414
"2824","MNG-03.4.2014.6.23",13,0.553846153846154,0,NA,0,NA,NA,0,0.553846153846154,"MNG-03","4","2014","6","23",2014-06-23,0.325661538461538,0,NA,0,NA,NA,0,0.325661538461538
"2825","MNG-03.4.2014.7.7",14,0.112142857142857,0,NA,0,NA,NA,0.0385714285714286,0.150714285714286,"MNG-03","4","2014","7","7",2014-07-07,0.06594,0,NA,0,NA,NA,0.02268,0.08862
"2826","MNG-03.4.2014.7.21",14,0.726428571428571,0,NA,0,NA,NA,0.0742857142857143,0.800714285714286,"MNG-03","4","2014","7","21",2014-07-21,0.42714,0,NA,0,NA,NA,0.04368,0.47082
"2827","MNG-03.4.2014.8.4",14,0.752857142857143,0,NA,0,NA,NA,0,0.752857142857143,"MNG-03","4","2014","8","4",2014-08-04,0.44268,0,NA,0,NA,NA,0,0.44268
"2828","MNG-03.4.2014.8.19",15,0.602666666666667,0,NA,0,NA,NA,0,0.602666666666667,"MNG-03","4","2014","8","19",2014-08-19,0.354368,0,NA,0,NA,NA,0,0.354368
"2829","MNG-03.4.2014.9.1",13,0.488461538461538,0,NA,0,NA,NA,0,0.488461538461538,"MNG-03","4","2014","9","1",2014-09-01,0.287215384615385,0,NA,0,NA,NA,0,0.287215384615385
"2830","MNG-03.4.2014.9.15",14,0.502857142857143,0,NA,0,NA,NA,0,0.502857142857143,"MNG-03","4","2014","9","15",2014-09-15,0.29568,0,NA,0,NA,NA,0,0.29568
"2831","MNG-03.4.2014.9.29",14,0.424285714285714,0,NA,0,NA,NA,0.295714285714286,0.72,"MNG-03","4","2014","9","29",2014-09-29,0.24948,0,NA,0,NA,NA,0.17388,0.42336
"2832","MNG-03.4.2014.10.13",14,0.251428571428571,0,NA,0,NA,NA,0,0.251428571428571,"MNG-03","4","2014","10","13",2014-10-13,0.14784,0,NA,0,NA,NA,0,0.14784
"2833","MNG-03.4.2014.10.27",14,0.261428571428571,0,NA,0,NA,NA,0,0.261428571428571,"MNG-03","4","2014","10","27",2014-10-27,0.15372,0,NA,0,NA,NA,0,0.15372
"2834","MNG-03.4.2014.11.25",29,0.303793103448276,0,NA,0,NA,NA,0,0.303793103448276,"MNG-03","4","2014","11","25",2014-11-25,0.178630344827586,0,NA,0,NA,NA,0,0.178630344827586
"2835","MNG-03.4.2014.12.9",14,0.518571428571429,0,NA,0,NA,NA,0,0.518571428571429,"MNG-03","4","2014","12","9",2014-12-09,0.30492,0,NA,0,NA,NA,0,0.30492
"2836","MNG-03.4.2014.12.23",14,0.426428571428571,0,NA,0,NA,NA,0,0.426428571428571,"MNG-03","4","2014","12","23",2014-12-23,0.25074,0,NA,0,NA,NA,0,0.25074
"2837","MNG-03.4.2015.1.9",17,0.461176470588235,0,NA,0,NA,NA,0,0.461176470588235,"MNG-03","4","2015","1","9",2015-01-09,0.271171764705882,0,NA,0,NA,NA,0,0.271171764705882
"2838","MNG-03.4.2015.1.22",13,0.545384615384615,0,NA,0,NA,NA,0.177692307692308,1.13384615384615,"MNG-03","4","2015","1","22",2015-01-22,0.320686153846154,0,NA,0,NA,NA,0.104483076923077,0.666701538461538
"2839","MNG-03.4.2015.2.4",13,0.432307692307692,0.0123076923076923,NA,0.260769230769231,NA,NA,0.163076923076923,0.868461538461539,"MNG-03","4","2015","2","4",2015-02-04,0.254196923076923,0.00723692307692308,NA,0.153332307692308,NA,NA,0.0958892307692308,0.510655384615385
"2840","MNG-03.4.2015.2.17",13,0.446153846153846,0.09,NA,0,NA,NA,0.307692307692308,0.843846153846154,"MNG-03","4","2015","2","17",2015-02-17,0.262338461538461,0.05292,NA,0,NA,NA,0.180923076923077,0.496181538461538
"2841","MNG-03.4.2015.3.2",13,0.766923076923077,0.157692307692308,NA,0,NA,NA,0,0.924615384615385,"MNG-03","4","2015","3","2",2015-03-02,0.450950769230769,0.0927230769230769,NA,0,NA,NA,0,0.543673846153846
"2842","MNG-03.4.2015.3.16",14,0.369285714285714,0,NA,0,NA,NA,0,0.369285714285714,"MNG-03","4","2015","3","16",2015-03-16,0.21714,0,NA,0,NA,NA,0,0.21714
"2843","MNG-03.4.2015.3.30",14,0.516428571428571,0,NA,0,NA,NA,0,0.516428571428571,"MNG-03","4","2015","3","30",2015-03-30,0.30366,0,NA,0,NA,NA,0,0.30366
"2844","MNG-03.4.2015.4.13",14,0.231428571428571,0,NA,0,NA,NA,0.03,0.261428571428571,"MNG-03","4","2015","4","13",2015-04-13,0.13608,0,NA,0,NA,NA,0.01764,0.15372
"2845","MNG-03.4.2015.5.11",28,0.6475,0,NA,0,NA,NA,0,0.6475,"MNG-03","4","2015","5","11",2015-05-11,0.38073,0,NA,0,NA,NA,0,0.38073
"2846","MNG-03.4.2015.5.26",15,0.936666666666667,0,NA,0,NA,NA,0,0.936666666666667,"MNG-03","4","2015","5","26",2015-05-26,0.55076,0,NA,0,NA,NA,0,0.55076
"2847","MNG-03.4.2015.6.8",13,0.347692307692308,0,NA,0,NA,NA,0,0.347692307692308,"MNG-03","4","2015","6","8",2015-06-08,0.204443076923077,0,NA,0,NA,NA,0,0.204443076923077
"2848","MNG-03.4.2015.7.6",28,0.269642857142857,0,NA,0.108571428571429,NA,NA,0,0.378214285714286,"MNG-03","4","2015","7","6",2015-07-06,0.15855,0,NA,0.06384,NA,NA,0,0.22239
"2849","MNG-03.4.2015.7.20",14,0.387857142857143,0,NA,0,NA,NA,0,0.387857142857143,"MNG-03","4","2015","7","20",2015-07-20,0.22806,0,NA,0,NA,NA,0,0.22806
"2850","MNG-03.5.2013.4.2",32,0.1525,0,NA,0,NA,NA,0,0.1525,"MNG-03","5","2013","4","2",2013-04-02,0.08967,0,NA,0,NA,NA,0,0.08967
"2851","MNG-03.5.2013.4.15",13,0.264615384615385,0,NA,0,NA,NA,0,0.264615384615385,"MNG-03","5","2013","4","15",2013-04-15,0.155593846153846,0,NA,0,NA,NA,0,0.155593846153846
"2852","MNG-03.5.2013.4.29",14,0.404285714285714,0,NA,0,NA,NA,0,0.404285714285714,"MNG-03","5","2013","4","29",2013-04-29,0.23772,0,NA,0,NA,NA,0,0.23772
"2853","MNG-03.5.2013.5.13",14,0.266428571428571,0,NA,0,NA,NA,0,0.266428571428571,"MNG-03","5","2013","5","13",2013-05-13,0.15666,0,NA,0,NA,NA,0,0.15666
"2854","MNG-03.5.2013.5.27",14,0.119285714285714,0,NA,0,NA,NA,0,0.119285714285714,"MNG-03","5","2013","5","27",2013-05-27,0.07014,0,NA,0,NA,NA,0,0.07014
"2855","MNG-03.5.2013.6.10",14,0.225,0,NA,0,NA,NA,0,0.225,"MNG-03","5","2013","6","10",2013-06-10,0.1323,0,NA,0,NA,NA,0,0.1323
"2856","MNG-03.5.2013.7.8",28,0.183571428571429,0,NA,0,NA,NA,0,0.183571428571429,"MNG-03","5","2013","7","8",2013-07-08,0.10794,0,NA,0,NA,NA,0,0.10794
"2857","MNG-03.5.2013.7.22",14,0.0707142857142857,0,NA,0,NA,NA,0,0.0707142857142857,"MNG-03","5","2013","7","22",2013-07-22,0.04158,0,NA,0,NA,NA,0,0.04158
"2858","MNG-03.5.2013.8.5",14,0.199285714285714,0,NA,0,NA,NA,0,0.199285714285714,"MNG-03","5","2013","8","5",2013-08-05,0.11718,0,NA,0,NA,NA,0,0.11718
"2859","MNG-03.5.2013.8.19",14,0.178571428571429,0,NA,0,NA,NA,0,0.178571428571429,"MNG-03","5","2013","8","19",2013-08-19,0.105,0,NA,0,NA,NA,0,0.105
"2860","MNG-03.5.2013.9.2",14,0.104285714285714,0,NA,0,NA,NA,0,0.104285714285714,"MNG-03","5","2013","9","2",2013-09-02,0.06132,0,NA,0,NA,NA,0,0.06132
"2861","MNG-03.5.2013.9.17",15,0.125333333333333,0,NA,0,NA,NA,0,0.125333333333333,"MNG-03","5","2013","9","17",2013-09-17,0.073696,0,NA,0,NA,NA,0,0.073696
"2862","MNG-03.5.2013.10.1",14,0.222142857142857,0,NA,0,NA,NA,0,0.222142857142857,"MNG-03","5","2013","10","1",2013-10-01,0.13062,0,NA,0,NA,NA,0,0.13062
"2863","MNG-03.5.2013.10.14",13,0.171538461538462,0,NA,0,NA,NA,0,0.171538461538462,"MNG-03","5","2013","10","14",2013-10-14,0.100864615384615,0,NA,0,NA,NA,0,0.100864615384615
"2864","MNG-03.5.2013.10.28",14,0.168571428571429,0.02,NA,0,NA,NA,0.0521428571428571,0.240714285714286,"MNG-03","5","2013","10","28",2013-10-28,0.09912,0.01176,NA,0,NA,NA,0.03066,0.14154
"2865","MNG-03.5.2013.11.11",14,0.245,0,NA,0,NA,NA,0,0.245,"MNG-03","5","2013","11","11",2013-11-11,0.14406,0,NA,0,NA,NA,0,0.14406
"2866","MNG-03.5.2013.11.25",14,0.467857142857143,0,NA,0,NA,NA,0,0.467857142857143,"MNG-03","5","2013","11","25",2013-11-25,0.2751,0,NA,0,NA,NA,0,0.2751
