"","plot_code","cwd_transect_num","transect_area_m2","measurement_num","year","month","day","sub_transect_start_point","sub_transect_end_point","size_class","decay_class","diameter_top_1_cm","diameter_top_2_cm","diameter_bottom_1_cm","diameter_bottom_2_cm","length_cm","forest_weight_total_g","forest_weight_sample_g","dry_weight_sample_g","quality_code","is_stock","include_as_branch_npp","note","DaysBetween","diameter_cm","Volumn_cm3","surface_area_m2","WoodDensity_g_cm3","Live_wood_density","WD_ConversionFactorToAlive","Dry_mass_from_volumn_g","dry_mass_content","date","dry_mass_back_calculated_g","dry_mass_calculated_combined_g","dry_mass_when_alive","NPP_g_day","npp_MgC_ha_year"
"563","XXX-04","7",4,5,2019,6,17,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",97,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.555227272727273,2019-06-17,0,0,0,0,0
"564","XXX-04","8",4,1,2015,12,15,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.501,0.523,1.0439121756487,NA,1.28378217503217,2015-12-15,0,0,0,0,0
"565","XXX-04","8",4,2,2015,12,15,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.434,0.523,1.20506912442396,NA,1.28378217503217,2015-12-15,0,0,0,0,0
"566","XXX-04","8",4,3,2015,12,15,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.421,0.523,1.24228028503563,NA,1.80666666666667,2015-12-15,0,0,0,0,0
"567","XXX-04","8",4,4,2015,12,15,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.760897683397683,2015-12-15,0,0,0,0,0
"568","XXX-04","8",4,5,2015,12,15,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.185,0.523,2.82702702702703,NA,1.28378217503217,2015-12-15,0,0,0,0,0
"569","XXX-04","8",4,1,2016,6,23,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.480861111111111,2016-06-23,0,0,0,0,0
"570","XXX-04","8",4,2,2016,6,23,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.480861111111111,2016-06-23,0,0,0,0,0
"571","XXX-04","8",4,3,2016,6,23,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.42575,2016-06-23,0,0,0,0,0
"572","XXX-04","8",4,4,2016,6,23,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.5495,2016-06-23,0,0,0,0,0
"573","XXX-04","8",4,5,2016,6,23,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.467333333333333,2016-06-23,0,0,0,0,0
"574","XXX-04","8",4,1,2016,10,17,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.583673925978535,2016-10-17,0,0,0,0,0
"575","XXX-04","8",4,2,2016,10,17,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.772855729166667,2016-10-17,0,0,0,0,0
"576","XXX-04","8",4,3,2016,10,17,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.639213535353535,2016-10-17,0,0,0,0,0
"577","XXX-04","8",4,4,2016,10,17,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.484143106060606,2016-10-17,0,0,0,0,0
"578","XXX-04","8",4,5,2016,10,17,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.438483333333333,2016-10-17,0,0,0,0,0
"579","XXX-04","8",4,1,2017,2,28,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"580","XXX-04","8",4,2,2017,2,28,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"581","XXX-04","8",4,3,2017,2,28,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"582","XXX-04","8",4,4,2017,2,28,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"583","XXX-04","8",4,5,2017,2,28,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"584","XXX-04","8",4,1,2017,6,8,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"585","XXX-04","8",4,2,2017,6,8,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"586","XXX-04","8",4,3,2017,6,8,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"587","XXX-04","8",4,4,2017,6,8,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"588","XXX-04","8",4,5,2017,6,8,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"589","XXX-04","8",4,1,2017,10,6,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",120,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.776666666666667,2017-10-06,0,0,0,0,0
"590","XXX-04","8",4,2,2017,10,6,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",120,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.776666666666667,2017-10-06,0,0,0,0,0
"591","XXX-04","8",4,3,2017,10,6,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",120,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.75,2017-10-06,0,0,0,0,0
"592","XXX-04","8",4,4,2017,10,6,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",120,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.803333333333333,2017-10-06,0,0,0,0,0
"593","XXX-04","8",4,5,2017,10,6,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",120,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.776666666666667,2017-10-06,0,0,0,0,0
"594","XXX-04","8",4,1,2018,3,22,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",167,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.467857142857143,2018-03-22,0,0,0,0,0
"595","XXX-04","8",4,2,2018,3,22,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",167,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.4,2018-03-22,0,0,0,0,0
"596","XXX-04","8",4,3,2018,3,22,NA,NA,NA,3,NA,NA,NA,NA,NA,1200,700,400,NA,"N","Y","",167,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.571428571428571,2018-03-22,685.714285714286,685.714285714286,851.849338310146,5.10089424137812,2.09455469786589
"597","XXX-04","8",4,4,2018,3,22,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",167,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.467857142857143,2018-03-22,0,0,0,0,0
"598","XXX-04","8",4,5,2018,3,22,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",167,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.467857142857143,2018-03-22,0,0,0,0,0
"599","XXX-04","8",4,1,2019,3,12,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",355,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.775,2019-03-12,0,0,0,0,0
"600","XXX-04","8",4,2,2019,3,12,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",355,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.775,2019-03-12,0,0,0,0,0
"601","XXX-04","8",4,3,2019,3,12,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",355,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.775,2019-03-12,0,0,0,0,0
"602","XXX-04","8",4,4,2019,3,12,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",355,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.775,2019-03-12,0,0,0,0,0
"603","XXX-04","8",4,5,2019,3,12,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",355,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.775,2019-03-12,0,0,0,0,0
"604","XXX-04","8",4,1,2019,6,17,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",97,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.555227272727273,2019-06-17,0,0,0,0,0
"605","XXX-04","8",4,2,2019,6,17,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",97,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.555227272727273,2019-06-17,0,0,0,0,0
"606","XXX-04","8",4,3,2019,6,17,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",97,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.486818181818182,2019-06-17,0,0,0,0,0
"607","XXX-04","8",4,4,2019,6,17,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",97,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.623636363636364,2019-06-17,0,0,0,0,0
"608","XXX-04","8",4,5,2019,6,17,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",97,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.555227272727273,2019-06-17,0,0,0,0,0
"609","XXX-04","9",4,1,2015,12,15,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.501,0.523,1.0439121756487,NA,1.28378217503217,2015-12-15,0,0,0,0,0
"610","XXX-04","9",4,2,2015,12,15,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.434,0.523,1.20506912442396,NA,1.28378217503217,2015-12-15,0,0,0,0,0
"611","XXX-04","9",4,3,2015,12,15,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.421,0.523,1.24228028503563,NA,1.80666666666667,2015-12-15,0,0,0,0,0
"612","XXX-04","9",4,4,2015,12,15,NA,NA,NA,4,NA,NA,NA,NA,NA,470,200,173,NA,"N","Y","",166,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.865,2015-12-15,406.55,406.55,690.34301948052,4.15869288843686,1.70766326731439
"613","XXX-04","9",4,5,2015,12,15,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.185,0.523,2.82702702702703,NA,1.28378217503217,2015-12-15,0,0,0,0,0
"614","XXX-04","9",4,1,2016,6,23,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.480861111111111,2016-06-23,0,0,0,0,0
"615","XXX-04","9",4,2,2016,6,23,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.480861111111111,2016-06-23,0,0,0,0,0
"616","XXX-04","9",4,3,2016,6,23,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.42575,2016-06-23,0,0,0,0,0
"617","XXX-04","9",4,4,2016,6,23,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.5495,2016-06-23,0,0,0,0,0
"618","XXX-04","9",4,5,2016,6,23,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.467333333333333,2016-06-23,0,0,0,0,0
"619","XXX-04","9",4,1,2016,10,17,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.583673925978535,2016-10-17,0,0,0,0,0
"620","XXX-04","9",4,2,2016,10,17,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.772855729166667,2016-10-17,0,0,0,0,0
"621","XXX-04","9",4,3,2016,10,17,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.639213535353535,2016-10-17,0,0,0,0,0
"622","XXX-04","9",4,4,2016,10,17,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.484143106060606,2016-10-17,0,0,0,0,0
"623","XXX-04","9",4,5,2016,10,17,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.438483333333333,2016-10-17,0,0,0,0,0
"624","XXX-04","9",4,1,2017,2,28,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"625","XXX-04","9",4,2,2017,2,28,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"626","XXX-04","9",4,3,2017,2,28,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"627","XXX-04","9",4,4,2017,2,28,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"628","XXX-04","9",4,5,2017,2,28,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"629","XXX-04","9",4,1,2017,6,8,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"630","XXX-04","9",4,2,2017,6,8,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"631","XXX-04","9",4,3,2017,6,8,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"632","XXX-04","9",4,4,2017,6,8,NA,NA,NA,4,NA,NA,NA,NA,NA,1400,200,100,NA,"N","Y","",100,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.5,2017-06-08,700,700,1188.63636363636,11.8863636363636,4.88083806818182
"633","XXX-04","9",4,5,2017,6,8,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"634","XXX-04","9",4,1,2017,10,6,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",120,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.776666666666667,2017-10-06,0,0,0,0,0
"635","XXX-04","9",4,2,2017,10,6,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",120,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.776666666666667,2017-10-06,0,0,0,0,0
"636","XXX-04","9",4,3,2017,10,6,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",120,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.75,2017-10-06,0,0,0,0,0
"637","XXX-04","9",4,4,2017,10,6,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",120,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.803333333333333,2017-10-06,0,0,0,0,0
"638","XXX-04","9",4,5,2017,10,6,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",120,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.776666666666667,2017-10-06,0,0,0,0,0
"639","XXX-04","9",4,1,2018,3,22,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",167,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.467857142857143,2018-03-22,0,0,0,0,0
"640","XXX-04","9",4,2,2018,3,22,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",167,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.4,2018-03-22,0,0,0,0,0
"641","XXX-04","9",4,3,2018,3,22,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",167,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.535714285714286,2018-03-22,0,0,0,0,0
"642","XXX-04","9",4,4,2018,3,22,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",167,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.467857142857143,2018-03-22,0,0,0,0,0
"643","XXX-04","9",4,5,2018,3,22,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",167,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.467857142857143,2018-03-22,0,0,0,0,0
"644","XXX-04","9",4,1,2019,3,13,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",356,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.803571428571429,2019-03-13,0,0,0,0,0
"645","XXX-04","9",4,2,2019,3,13,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",356,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.803571428571429,2019-03-13,0,0,0,0,0
"646","XXX-04","9",4,3,2019,3,13,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",356,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.857142857142857,2019-03-13,0,0,0,0,0
"647","XXX-04","9",4,4,2019,3,13,NA,NA,NA,4,NA,NA,NA,NA,NA,900,400,300,NA,"N","Y","",356,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.75,2019-03-13,675,675,1146.18506493506,3.21962096891872,1.32205686036225
"648","XXX-04","9",4,5,2019,3,13,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",356,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.803571428571429,2019-03-13,0,0,0,0,0
"649","XXX-04","9",4,1,2019,6,17,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",96,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.555227272727273,2019-06-17,0,0,0,0,0
"650","XXX-04","9",4,2,2019,6,17,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",96,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.555227272727273,2019-06-17,0,0,0,0,0
"651","XXX-04","9",4,3,2019,6,17,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",96,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.486818181818182,2019-06-17,0,0,0,0,0
"652","XXX-04","9",4,4,2019,6,17,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",96,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.623636363636364,2019-06-17,0,0,0,0,0
"653","XXX-04","9",4,5,2019,6,17,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",96,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.555227272727273,2019-06-17,0,0,0,0,0
"654","XXX-04","10",4,1,2015,12,15,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.501,0.523,1.0439121756487,NA,1.28378217503217,2015-12-15,0,0,0,0,0
"655","XXX-04","10",4,2,2015,12,15,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.434,0.523,1.20506912442396,NA,1.28378217503217,2015-12-15,0,0,0,0,0
"656","XXX-04","10",4,3,2015,12,15,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.421,0.523,1.24228028503563,NA,1.80666666666667,2015-12-15,0,0,0,0,0
"657","XXX-04","10",4,4,2015,12,15,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.760897683397683,2015-12-15,0,0,0,0,0
"658","XXX-04","10",4,5,2015,12,15,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",166,NA,NA,NA,0.185,0.523,2.82702702702703,NA,1.28378217503217,2015-12-15,0,0,0,0,0
"659","XXX-04","10",4,1,2016,6,23,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.480861111111111,2016-06-23,0,0,0,0,0
"660","XXX-04","10",4,2,2016,6,23,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.480861111111111,2016-06-23,0,0,0,0,0
"661","XXX-04","10",4,3,2016,6,23,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.42575,2016-06-23,0,0,0,0,0
"662","XXX-04","10",4,4,2016,6,23,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.5495,2016-06-23,0,0,0,0,0
"663","XXX-04","10",4,5,2016,6,23,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",191,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.467333333333333,2016-06-23,0,0,0,0,0
"664","XXX-04","10",4,1,2016,10,17,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.583673925978535,2016-10-17,0,0,0,0,0
"665","XXX-04","10",4,2,2016,10,17,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.772855729166667,2016-10-17,0,0,0,0,0
"666","XXX-04","10",4,3,2016,10,17,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",116,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.639213535353535,2016-10-17,0,0,0,0,0
"667","XXX-04","10",4,4,2016,10,17,NA,NA,NA,4,NA,NA,NA,NA,NA,120,120,75.26,NA,"N","Y","",116,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.627166666666667,2016-10-17,75.26,75.26,127.79538961039,1.10168439319301,0.452379153954881
"668","XXX-04","10",4,5,2016,10,17,NA,NA,NA,5,NA,NA,NA,NA,NA,350,100,56.73,NA,"N","Y","",116,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.5673,2016-10-17,198.555,198.555,561.320351351351,4.83896854613234,1.98700145925559
"669","XXX-04","10",4,1,2017,2,28,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"670","XXX-04","10",4,2,2017,2,28,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"671","XXX-04","10",4,3,2017,2,28,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"672","XXX-04","10",4,4,2017,2,28,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.308,0.523,1.69805194805195,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"673","XXX-04","10",4,5,2017,2,28,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",134,NA,NA,NA,0.185,0.523,2.82702702702703,NA,0.293232380952381,2017-02-28,0,0,0,0,0
"674","XXX-04","10",4,1,2017,6,8,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.501,0.523,1.0439121756487,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"675","XXX-04","10",4,2,2017,6,8,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.434,0.523,1.20506912442396,NA,0.283333333333333,2017-06-08,0,0,0,0,0
"676","XXX-04","10",4,3,2017,6,8,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,"N","Y","",100,NA,NA,NA,0.421,0.523,1.24228028503563,NA,0.283333333333333,2017-06-08,0,0,0,0,0
